,Ticker,Volatility,Return 13Y,Cluster
0,MMM,0.0141125001208606,0.3167910228760763,0
1,AOS,0.0173276359896796,10.08809725297542,0
2,ABT,0.0136623003982596,3.2124144235775693,0
3,ACN,0.0152602446258735,7.341098317271466,0
4,ADBE,0.0199769393186847,15.08519744220898,1
5,AMD,0.0354549792335719,14.19690789285459,1
6,AES,0.0197578765625143,0.4081931157690849,0
7,AFL,0.0169897387692012,2.4685726520606344,0
8,A,0.0180807532726567,5.209710375844103,0
9,APD,0.0150664906212599,2.559136338355809,0
10,AKAM,0.02234403417158,3.5659721499137755,1
11,ALB,0.0243457486911741,2.793121426851002,1
12,ARE,0.0157891439190689,0.9948072095198036,0
13,ALGN,0.0291533241452077,13.81081081081081,1
14,LNT,0.0126839070674228,2.380560039029317,0
15,ALL,0.0148055550611046,3.603090971059356,0
16,GOOGL,0.0171861732993218,7.906282687781663,0
17,GOOG,0.0172139010296273,8.028048347920478,0
18,MO,0.0130493267632203,1.038403147366047,0
19,AMZN,0.0208083966608354,21.694547953043894,1
20,AEE,0.0132646779733156,1.6059076275736923,0
21,AEP,0.0123668456849737,1.324556508671886,0
22,AXP,0.0184411354864319,3.5782014838912004,0
23,AIG,0.0221019076407217,1.2666444089478073,1
24,AMT,0.0152641054091817,3.9673264940298143,0
25,AWK,0.0135700403452871,4.827373409100689,0
26,AMP,0.0210315890817764,8.524322377111128,1
27,AME,0.0154904457876368,8.61146360000587,0
28,AMGN,0.015168765591847,3.98995119408217,0
29,APH,0.0156792047543057,7.631258181691362,0
30,ADI,0.0182865149710351,5.269655733509851,0
31,ANSS,0.0181777652368906,7.1290324785927455,0
32,AON,0.0139024352816863,6.670532407684373,0
33,APA,0.0321040081846201,-0.6610937929792997,1
34,AAPL,0.0177736804208989,24.189664072241143,0
35,AMAT,0.022768296539769,10.333566794581287,1
36,ACGL,0.0150084848609414,8.290201749252217,0
37,ADM,0.0159411409128691,1.294884105385287,0
38,AJG,0.0129753924796619,9.070757082451872,0
39,AIZ,0.016425938660175,4.586538671936413,0
40,T,0.0131286699050972,-0.2226479997278511,0
41,ATO,0.0130916949999135,2.92615175232484,0
42,ADSK,0.0229855456110227,8.48500175317066,1
43,ADP,0.0139780007425998,5.195489844577342,0
44,AZO,0.0147792319126395,15.361514442792044,0
45,AVB,0.0153329874814359,1.3056651263181611,0
46,AVY,0.0174024582016913,4.486024749881108,0
47,AXON,0.03111179645262,54.55483468261156,2
48,BKR,0.0250329287921806,-0.17119304282127,1
49,BALL,0.0160981127909737,3.383311001596737,0
50,BAC,0.021577842906107,1.1459527768912003,1
51,BAX,0.0147582115807533,0.2210166457029122,0
52,BDX,0.0128712159412211,2.1797168138247147,0
53,BBY,0.0247525166545395,0.9477482322498636,1
54,TECH,0.0169314785534208,3.4938848759029217,0
55,BIIB,0.0248032364237804,3.824198209510231,1
56,BLK,0.0176815420026093,2.402632163477924,0
57,BX,0.02224048746457,8.549233975541279,1
58,BK,0.0173590955478947,0.8398726600426588,0
59,BA,0.0226303274745499,3.639729481064014,1
60,BKNG,0.0210184573350655,14.838631292930248,1
61,BWA,0.0213436277149912,1.4112254223555027,1
62,BSX,0.0183011774923865,5.416204206963198,0
63,BMY,0.014441168667776,1.0019509579943473,0
64,AVGO,0.0222151463182227,58.1861069982362,2
65,BR,0.0142090315053353,8.067871095514956,0
66,BRO,0.0138438373455273,6.896724009621678,0
67,BLDR,0.0353497834820867,43.28116798037202,2
68,BG,0.0183977048068188,0.5614848347348093,0
69,BXP,0.0177788202198354,0.0457526045400469,0
70,CHRW,0.0156104409265036,0.4558476435373056,0
71,CDNS,0.0190131749514454,43.50490199515839,2
72,CPT,0.0152766251920715,1.393106697970046,0
73,CPB,0.013733391856018,0.2763507796139959,0
74,COF,0.0215686188224272,2.357746419435204,1
75,CAH,0.0168090625747304,2.098678353345348,0
76,KMX,0.022783994510472,2.2001667776767984,1
77,CCL,0.0305270312895638,-0.4217092912861538,1
78,CAT,0.0184404902399981,4.049872199495835,0
79,CBRE,0.0218437837027095,5.7358898982287325,1
80,CE,0.0212749932146562,3.671377118398644,1
81,COR,0.0155450869657314,6.7123549138294525,0
82,CNC,0.0228579358553254,12.679262023107924,1
83,CNP,0.0156021767766715,0.9676307709445132,0
84,CF,0.0251322310379976,3.328179435317642,1
85,CRL,0.019870633485848,6.042001669512444,0
86,SCHW,0.0209148932809189,2.4782609031054394,1
87,CVX,0.017207807731801,0.8866684577312616,0
88,CMG,0.0219399659050277,25.035518640123872,1
89,CB,0.014110887612122,3.586969715856544,0
90,CHD,0.0126139139135872,5.166286098687226,0
91,CI,0.0182822301708359,7.233434726458299,0
92,CINF,0.0163224121918762,2.904150908848025,0
93,CTAS,0.0157213793585952,21.836680071350308,0
94,CSCO,0.0166016230846976,1.0461725137703384,0
95,C,0.0216899155233259,0.5129411360796761,1
96,CLX,0.0133051909723895,1.321178506096747,0
97,CME,0.015907374608017,2.075260640148537,0
98,CMS,0.0125467556758112,2.67764406808836,0
99,KO,0.0109266216794186,1.0662692622479937,0
100,CTSH,0.0186301778204782,2.2277777782306147,0
101,CL,0.0113949175088662,0.9242003754380456,0
102,CMCSA,0.0154156278108707,4.167943458856061,0
103,CAG,0.0145913446380409,0.5936001435567456,0
104,COP,0.0216838042905935,1.8957699772750936,1
105,ED,0.0120265223865914,1.0046275689627562,0
106,STZ,0.0182522304997187,13.99689748226444,0
107,COO,0.016804672961333,9.024900726924669,0
108,CPRT,0.0161029554813363,20.532546094084204,0
109,GLW,0.0188839084154301,0.5567485477675292,0
110,CSGP,0.0194721847528915,19.68402399106052,0
111,COST,0.012877311224801,10.110587759387055,0
112,CTRA,0.0242794196886383,1.2080900463300477,1
113,CCI,0.0149689958773492,1.9081040309628985,0
114,CSX,0.0176861200141809,5.386205254977842,0
115,CMI,0.0186872537065125,4.103749772755698,0
116,CVS,0.0151479937037457,1.39417829534386,0
117,DHR,0.0144139232013679,8.160214198149601,0
118,DRI,0.0206283837842428,4.251466228685404,1
119,DVA,0.0182129265315904,2.496662394443274,0
120,DECK,0.0269884214388741,18.3280963514222,1
121,DE,0.0178849715336648,6.13289306674366,0
122,DAL,0.0256870108642721,2.5855613711932395,1
123,DVN,0.0290843807837301,-0.4083844923911809,1
124,DXCM,0.0296866775192475,56.98597675463532,2
125,DLR,0.0169697714365953,1.6835493068052525,0
126,DFS,0.0223042089468883,6.693360997069458,1
127,DG,0.0168900238444917,4.890381169741881,0
128,DLTR,0.0192115343855496,7.846792435258445,0
129,D,0.0130998139927086,0.2063655314286609,0
130,DPZ,0.0189983370622152,46.49193507983177,2
131,DOV,0.0169760451426305,4.416718875326392,0
132,DHI,0.0227681753176843,12.618279373254802,1
133,DTE,0.0130165473946275,1.975551147178816,0
134,DUK,0.0119561562703094,0.906108843181624,0
135,DD,0.0197549040869427,0.8523508315571495,0
136,EMN,0.0191711332556066,1.9091497876866144,0
137,ETN,0.0177805695756321,6.488184342873912,0
138,EBAY,0.0190517979194802,3.336448339400306,0
139,ECL,0.0149199419022934,3.383425549248964,0
140,EIX,0.01517460965926,1.0560827415176746,0
141,EW,0.020215345935304,9.460729018844155,1
142,EA,0.0204312756581101,6.537741070744561,1
143,ELV,0.0178445613670524,6.892217532361402,0
144,EMR,0.0168148944169956,1.245213500737684,0
145,ETR,0.0137410003973255,0.2317711571743472,0
146,EOG,0.0243584266479298,1.4098426032607567,1
147,EQT,0.0279365196970293,0.5855865003513187,1
148,EFX,0.0167688996767419,6.857959919979844,0
149,EQIX,0.0186045787432455,6.3511320974401,0
150,EQR,0.0156520282564569,0.8311376363268808,0
151,ERIE,0.0157539773347115,7.511309438753797,0
152,ESS,0.0155344229734984,2.000968218336975,0
153,EL,0.0184931219871841,5.025957859148554,0
154,EG,0.0153131818130734,3.137858387361115,0
155,EVRG,0.0134369571504073,1.3901099083442134,0
156,ES,0.0134445354582422,1.3950329889151738,0
157,EXC,0.0145876058456231,0.0297013604880959,0
158,EXPE,0.0276096851975814,1.939387975991341,1
159,EXPD,0.0154752211289973,2.625997443239526,0
160,EXR,0.0164388314741783,12.484440471113494,0
161,XOM,0.0160323631487111,0.4458423882972262,0
162,FFIV,0.0216635938354147,2.315672420254417,1
163,FDS,0.0156456172249846,6.154318920360586,0
164,FICO,0.0215576897059497,52.7648974723005,2
165,FAST,0.0169588054659338,5.16416831065632,0
166,FRT,0.0169476975144896,0.5373713997975814,0
167,FDX,0.0187852138545112,2.03139617102205,0
168,FIS,0.0171299539772476,1.5218304141236685,0
169,FITB,0.0223834626342633,2.408102971194983,1
170,FSLR,0.033702883330255,0.2718144857559673,1
171,FE,0.0152392988452441,-0.2161642187598767,0
172,FI,0.0149140349367184,9.749746754420396,0
173,FMC,0.0189213960181213,1.558840304270808,0
174,F,0.0215344658796024,0.1857976553526688,1
175,FTNT,0.0261229971324029,31.516666849895763,2
176,BEN,0.0195232336458243,-0.1724999745686849,0
177,FCX,0.0317166689993632,0.0201294071843374,1
178,GRMN,0.0172510479048526,2.9944062171266865,0
179,IT,0.0177712463843699,23.12352764421238,0
180,GE,0.019824003021335,0.3756778603985478,0
181,GEN,0.020947523149588,0.2402174004309571,1
182,GD,0.014012045476117,2.7529990499369714,0
183,GIS,0.0120935618518194,0.8375175737019404,0
184,GPC,0.0153716681347503,2.6323104149035905,0
185,GILD,0.0174263623761748,2.741801550282424,0
186,GPN,0.0191062769970983,3.822479757551247,0
187,GL,0.0151608686024888,5.118632737849378,0
188,GS,0.0181501689247864,1.2288536222123816,0
189,HAL,0.0273884385488525,0.156800048828125,1
190,HIG,0.0205048996639662,2.368817904327523,1
191,HAS,0.0189658089066001,0.5691456649260987,0
192,DOC,0.0177147385863425,-0.2770069966130233,0
193,HSIC,0.0152006986298615,2.613335037417017,0
194,HSY,0.0127014409646312,4.147432251737151,0
195,HES,0.0259058210346967,1.282457314920594,1
196,HOLX,0.0177904068818757,3.782463116134108,0
197,HD,0.0147582594970104,11.087547501596166,0
198,HON,0.0145997737740172,4.451479114613682,0
199,HRL,0.0128436961936016,2.355277077774385,0
200,HST,0.0212070568178831,0.647208106264172,1
201,HPQ,0.0214900054287987,0.2632636539439388,1
202,HUBB,0.0164620255530035,5.879941084033047,0
203,HUM,0.0185646405926413,9.022110212348696,0
204,HBAN,0.0216148840965876,2.456521748989426,1
205,IBM,0.0140035816731625,0.2916066935618514,0
206,IEX,0.014945155984434,5.859715741773316,0
207,IDXX,0.0183353918920135,19.52699589496829,0
208,ITW,0.014812177880054,4.393041055944653,0
209,INCY,0.0265417088126261,5.609473780581825,1
210,PODD,0.0259661476495599,13.436460384729866,1
211,INTC,0.0190754933709536,1.4066092921315565,0
212,ICE,0.0151320224959281,4.68928838758907,0
213,IFF,0.0168552148050718,0.9273983445793204,0
214,IP,0.0190252562990308,0.4241664352294354,0
215,IPG,0.0207796827289564,3.3346611527490486,1
216,INTU,0.0183836573182824,19.28659656381325,0
217,ISRG,0.0202106673704591,8.833338411030626,1
218,IVZ,0.0232666650105763,-0.2356469564714279,1
219,IRM,0.0179001989025485,2.3079233171704376,0
220,JBHT,0.0164087224961079,5.04174220193871,0
221,JBL,0.0229780031925932,6.209960440056739,1
222,JKHY,0.0139291173378698,5.851572371003855,0
223,J,0.0178684398934365,2.375812740734548,0
224,JNJ,0.0106229722968896,1.423314853952181,0
225,JCI,0.0160207829823672,2.053064595941217,0
226,JPM,0.0176779033557384,2.969661894066254,0
227,JNPR,0.0198868047517071,0.0846210158659404,0
228,K,0.0122443600436819,0.1270897418673698,0
229,KDP,0.0196071429996547,0.1450171566334995,0
230,KEY,0.0236581295200962,1.424242336669026,1
231,KMB,0.0115516221970902,0.971914270179298,0
232,KIM,0.0203128911201924,0.5600292609065854,1
233,KLAC,0.022567192228272,14.744854188045986,1
234,KR,0.0164743195511232,3.46386719786824,0
235,LHX,0.0161600269033314,3.357955454945846,0
236,LH,0.0154029438332697,2.46426037681393,0
237,LRCX,0.0240430990068688,18.64042077412625,1
238,LVS,0.0248804843384342,1.960890288784274,1
239,LDOS,0.0176577433203504,1.2939403344389455,0
240,LEN,0.0237825440606962,10.650551214009727,1
241,LLY,0.0154436714731765,15.273589834630425,0
242,LIN,0.013725863399625,4.035679300505358,0
243,LYV,0.0242683603055528,9.263157856211215,1
244,LKQ,0.0199934292040404,3.85424069266686,1
245,LMT,0.0133307313774391,4.897722826722002,0
246,L,0.0150596499805853,0.871705103999235,0
247,LOW,0.0175377146297219,8.609240264162846,0
248,LULU,0.0257990645577995,32.0824982898037,2
249,MTB,0.0191751466525285,1.0456647882561294,0
250,MKTX,0.0208382902457373,19.63777412004724,1
251,MAR,0.0197395453909556,7.659649328400679,0
252,MMC,0.0126705474975549,7.663465658437741,0
253,MLM,0.0195848284939624,4.442456786599164,0
254,MAS,0.0207852355185813,4.334026576709073,1
255,MA,0.0176070566585083,15.60605861673558,0
256,MTCH,0.0259778823783583,5.232228316994906,1
257,MKC,0.0130137959817482,2.769696948042456,0
258,MCD,0.0117755804051925,3.7230012031062016,0
259,MCK,0.0166215615036888,6.307133941389007,0
260,MDT,0.0142606126877196,0.8765374576320967,0
261,MRK,0.0130827288417938,2.087083510440358,0
262,MET,0.0198098164191573,1.044018196162327,0
263,MTD,0.0170290354805283,10.482014085058362,0
264,MGM,0.0287359829888257,3.591983803414096,1
265,MCHP,0.0209851403644889,5.180945809598239,1
266,MU,0.029569878951773,6.865437173959858,1
267,MSFT,0.0163512728542617,11.149919201139554,0
268,MAA,0.0147578248825505,1.7902056556470545,0
269,MHK,0.0235916764046521,1.142413518067538,1
270,MOH,0.024996929376534,21.80037757798228,1
271,TAP,0.0166651946601753,0.3329704164898603,0
272,MDLZ,0.0139386058835701,1.6405395369794773,0
273,MPWR,0.0252263279502393,25.282501220703125,1
274,MNST,0.0197600929680246,16.599797922028962,1
275,MCO,0.0183154310234147,13.321965199945668,0
276,MS,0.021655929552992,2.0168230495092416,1
277,MOS,0.0262918736120315,-0.4210014572625939,1
278,MSI,0.0158574930711834,8.717641305975826,0
279,MSCI,0.0191794986995222,16.68761827738623,0
280,NDAQ,0.016104509346565,7.617588533744168,0
281,NTAP,0.0212932451007945,1.5785319451062922,1
282,NFLX,0.0322079187881144,62.72775044389858,2
283,NEM,0.0221806579767641,-0.1457172603120241,1
284,NEE,0.0136669893105586,3.562629234063233,0
285,NKE,0.0173637144013389,5.64544772638784,0
286,NI,0.0140727473536115,3.356527508708457,0
287,NDSN,0.0188255111135114,7.378052581965024,0
288,NSC,0.017071342408705,3.4947709487918783,0
289,NTRS,0.0178846438332335,0.6063201830241393,0
290,NOC,0.0146244881592789,8.114170191547446,0
291,NRG,0.0222169645757819,1.1658985733240483,1
292,NUE,0.0202664755579797,2.6417658495918936,1
293,NVDA,0.0282762635770612,106.13250399599345,2
294,NVR,0.0183480460547927,8.82284979469245,0
295,ORLY,0.0161375045345588,23.67740304129464,0
296,OXY,0.0273307585912349,-0.250014829494355,1
297,ODFL,0.0190553289180488,45.70497575517418,2
298,OMC,0.0159408485108339,1.183493298042729,0
299,ON,0.0280604837081724,8.417136398760158,1
300,OKE,0.0241706996751975,2.519319283206256,1
301,ORCL,0.0166337929734932,3.242655882765835,0
302,PCAR,0.0167849716180473,3.000955914537552,0
303,PKG,0.0176109911579172,5.964942621341299,0
304,PARA,0.0258313257629733,0.0378947341651247,1
305,PH,0.0190799481418396,7.450110204308103,0
306,PAYX,0.0142057617674942,2.8646983059624884,0
307,PNR,0.0180982575349032,2.243414833238566,0
308,PEP,0.0108942373266307,1.7733506153317065,0
309,PFE,0.0137334070579916,0.6029931951982798,0
310,PCG,0.0318307596509082,-0.5948314452439212,1
311,PM,0.0136792652248697,0.9063830747713152,0
312,PNW,0.0133273332981389,0.9479391067588716,0
313,PNC,0.0180177374538711,1.893851821355818,0
314,POOL,0.0182671001547891,19.61582152581972,0
315,PPG,0.0162860578453698,3.935643789351656,0
316,PPL,0.0135443900899825,-0.1039117522220561,0
317,PFG,0.0205655618463906,2.1467999267578124,1
318,PG,0.0109220227183281,1.3975784660834898,0
319,PGR,0.0143803033499784,7.834164875948821,0
320,PLD,0.0172876321690802,4.25423723461673,0
321,PRU,0.020294475708328,1.003283719672439,1
322,PEG,0.01322652529847,0.8183169665092731,0
323,PTC,0.0210818107079547,9.495501254536531,1
324,PSA,0.0140306483228469,2.806314869017297,0
325,PHM,0.0251132378194737,9.0800784695166,1
326,PWR,0.020449106708939,9.160075582731382,1
327,QCOM,0.0208166020478957,2.081167641971716,1
328,DGX,0.0145021164108821,1.2544147355593342,0
329,RL,0.0224589215745268,0.7680235564578954,1
330,RJF,0.0194110313537609,5.891223603026295,0
331,RTX,0.0159067611619744,0.8665148189463034,0
332,O,0.0156657990272948,1.270399979365907,0
333,REG,0.0181648517222667,0.9269484934688808,0
334,REGN,0.0244597893765841,34.659358828821304,2
335,RF,0.0238742930380661,2.575645551285332,1
336,RSG,0.0121149173220961,4.750000066504485,0
337,RMD,0.0186762718221891,5.517143447211572,0
338,RVTY,0.0174691446350523,4.296027170108149,0
339,ROK,0.0189291408630418,5.5049238207426345,0
340,ROL,0.0156070277719494,10.273808313327557,0
341,ROP,0.0144079436665986,9.376284229356385,0
342,ROST,0.0185875965126299,11.966971547575996,0
343,RCL,0.030846126861998,4.018992609393471,1
344,SPGI,0.0162738801102555,12.106812883484324,0
345,CRM,0.0228436693000237,13.067897124925574,1
346,SBAC,0.0159380243859201,6.213250373877229,0
347,SLB,0.0232719794400131,-0.2245566913688823,1
348,STX,0.0261331721114718,3.519322684222218,1
349,SRE,0.0137595734169063,1.673703088266906,0
350,SHW,0.0157396972677844,14.172692582978014,0
351,SPG,0.0210173950448492,0.9212661620324032,1
352,SWKS,0.0257528278647581,6.585695039400521,1
353,SJM,0.0133311941478682,1.032486275862856,0
354,SNA,0.0164849424997437,5.739150541872132,0
355,SO,0.0123239103621088,1.108872263055099,0
356,LUV,0.0207310246876454,1.5831841120251675,1
357,SWK,0.0201296495461729,0.8611269242654844,1
358,SBUX,0.016815296214941,7.330586144390185,0
359,STT,0.020119541528677,0.7422402312087546,1
360,STLD,0.0241666061781499,5.457079965144223,1
361,STE,0.0158091788252477,6.77129724244187,0
362,SYK,0.0154520949365932,4.741180834568881,0
363,SMCI,0.033372419063657,23.675348801015264,1
364,SNPS,0.0163610494207895,21.94607668850286,0
365,SYY,0.0166864816341571,1.602490970129767,0
366,TMUS,0.0229524165289085,9.058344168864734,1
367,TROW,0.0182437195640011,0.9795955775879248,0
368,TTWO,0.022497162304552,14.475961812678184,1
369,TPR,0.025256705524475,0.0137703106882224,1
370,TGT,0.0174414873531719,1.933470657198884,0
371,TEL,0.0168812248420429,4.613263929112167,0
372,TDY,0.016937993965912,10.298481228985365,0
373,TFX,0.0165040068884226,3.493422036327824,0
374,TER,0.023966335816458,8.901459513262381,1
375,TXN,0.0170101966065518,5.55363341844904,0
376,TPL,0.0255727820512736,52.980434846021865,2
377,TXT,0.022023006979663,3.223739196533434,1
378,TMO,0.0156405778056685,10.174525853207236,0
379,TJX,0.0159573504870724,9.411764170425087,0
380,TSCO,0.0183890623145155,15.125234208036597,0
381,TT,0.017469086193167,9.858280219621587,0
382,TDG,0.0200873406230015,19.47773166678945,1
383,TRV,0.0140231457836417,2.824332468204028,0
384,TRMB,0.0216953923725165,3.1481482693283387,1
385,TFC,0.019671530883704,0.4304532713246717,0
386,TYL,0.0182067316950955,19.59704486854609,0
387,TSN,0.0179765076401403,3.391339951396892,0
388,USB,0.0176108014879236,0.8916084076397652,0
389,UDR,0.0159388950506798,1.3621223367128277,0
390,ULTA,0.0245094948330593,24.994163412116105,1
391,UNP,0.0158650129366604,6.512463600238857,0
392,UAL,0.0304851612552113,2.2234373208368226,1
393,UPS,0.0145708273045019,1.7024749897354614,0
394,URI,0.0287645668390495,56.11354433156026,2
395,UNH,0.015903251731245,15.697429725274656,0
396,UHS,0.0207083492458535,3.893740106202888,1
397,VLO,0.0248922729799282,6.949692048668033,1
398,VTR,0.0206035150711183,0.0068025066847212,1
399,VRSN,0.0166687885089249,7.324980138209536,0
400,VRSK,0.01393718614321,7.002009968436416,0
401,VZ,0.011639930423144,0.2078321872498598,0
402,VRTX,0.0279762714307959,8.19733271272649,1
403,VTRS,0.0220415666248017,-0.4214743418296955,1
404,V,0.0160501084378088,10.815294209502447,0
405,VMC,0.020402862149756,3.305139322540723,1
406,WRB,0.0137978140747875,5.492044541349784,0
407,GWW,0.0169389165851472,7.522110455024663,0
408,WAB,0.0192145511758442,5.083413126215637,0
409,WBA,0.0180916575779628,-0.2999999693187881,0
410,WMT,0.0121668400466215,1.9070622893668925,0
411,DIS,0.0164504778333382,1.815403859517319,0
412,WBD,0.0242776100714028,-0.2815916080655776,1
413,WM,0.0118131847084919,4.242974440969848,0
414,WAT,0.0168785597894724,4.342041299373883,0
415,WEC,0.0127981836970826,2.3850793864358937,0
416,WFC,0.018916027999328,0.8016106065340795,0
417,WELL,0.0185491229297931,1.0474567732616409,0
418,WST,0.0169541199804753,16.842411159211753,0
419,WDC,0.0270917747228948,0.1570923745918227,1
420,WY,0.0221639872321599,-0.2147696157114531,1
421,WMB,0.0244792685937519,0.9771269382494028,1
422,WTW,0.0142584144817097,2.401307264642229,0
423,WYNN,0.0292383541506243,0.4244840824656924,1
424,XEL,0.0121741053285798,1.936907024263773,0
425,YUM,0.0151730690481657,4.179483209042118,0
426,ZBRA,0.0227404166389133,8.533658383149815,1
427,ZBH,0.0163346924049142,1.088487042911202,0
